title,budget,revenue,genre,belongs_to_franchise,production_company,cert,runtime,popularity,release_season,release_month,averageRating
Homefront,22000000.0,43058898.0,Action,0,Other,R,100.0,9.896704,Fall,Nov,6.5
Mandela: Long Walk to Freedom,35000000.0,27330000.0,Drama,0,Other,PG-13,141.0,11.318079,Fall,Dec,7.1
August: Osage County,25000000.0,74188937.0,Comedy,0,Other,R,121.0,6.954296,Fall,Dec,7.2
Sweetwater,7000000.0,6147.0,Other,0,Other,R,95.0,5.799861,Winter,Jan,6.2
American Hustle,40000000.0,251171807.0,Drama,0,Sony Pictures,R,138.0,16.478036,Fall,Dec,7.2
The Secret Life of Walter Mitty,90000000.0,188133322.0,Adventure,0,Walt Disney Studios,PG,114.0,8.684892,Fall,Dec,7.3
Her,23000000.0,47351251.0,Romance,0,Other,R,126.0,13.829515,Fall,Dec,8.0
Lone Survivor,40000000.0,149295601.0,Action,0,Other,R,121.0,10.855502,Fall,Dec,7.5
Saving Mr. Banks,35000000.0,112544580.0,Comedy,0,Walt Disney Studios,PG-13,125.0,15.130888,Fall,Nov,7.5
The Nutcracker: The Untold Story,90000000.0,16178959.0,Fantasy,0,Other,PG,110.0,3.394928,Fall,Nov,4.2
A Perfect Man,5000000.0,388.0,Drama,0,Other,R,95.0,1.740242,Fall,Nov,5.2
Oldboy,30000000.0,4861022.0,Drama,0,Other,R,104.0,7.882353,Fall,Nov,5.7
Aquí Entre Nos,1.0,2755584.0,Comedy,0,Other,R,73.0,0.230075,Winter,Mar,6.7
Anchorman 2: The Legend Continues,50000000.0,173649015.0,Comedy,1,ViacomCBS,PG-13,119.0,7.600751,Fall,Dec,6.3
Snowpiercer,39200000.0,86758912.0,Action,0,Other,R,126.0,14.131906,Summer,Aug,7.1
The Precocious and Brief Life of Sabina Rivas,4620000.0,2395000.0,Drama,0,Other,R,115.0,0.546165,Fall,Nov,6.8
Fun Size,14000000.0,11417362.0,Comedy,0,ViacomCBS,PG-13,87.0,6.891823,Fall,Oct,5.4
Mio in the Land of Faraway,7200000.0,2300000.0,Adventure,0,Other,PG,99.0,5.553737,Summer,Jul,6.4
The Hijack That Went South,1800000.0,532269.0,Action,0,Other,R,93.0,0.474578,Winter,Jan,5.5
Grudge Match,40000000.0,44907260.0,Comedy,0,Other,PG-13,113.0,11.655588,Fall,Dec,6.4
Dhoom,1500000.0,12000000.0,Action,1,Other,R,124.0,3.106495,Summer,Aug,6.7
Paranormal Activity: The Marked Ones,5000000.0,86362372.0,Horror,1,ViacomCBS,R,84.0,8.898523,Winter,Jan,5.0
The Lunchbox,1000000.0,4235151.0,Drama,0,Other,PG,104.0,10.766409,Summer,Sep,7.8
Yves Saint Laurent,12000000.0,21026290.0,Drama,0,Other,R,106.0,4.726238,Winter,Jan,6.3
Hunting Elephants,2300000.0,4500000.0,Comedy,0,Other,R,107.0,1.050644,Summer,Jul,6.4
Underdogs,22000000.0,24000000.0,Animation,0,Other,PG,106.0,14.347931,Summer,Jul,6.5
The Railway Man,18000000.0,22309223.0,Drama,0,Other,R,116.0,6.099421,Fall,Dec,7.1
Diana,15000000.0,21766271.0,Drama,0,Other,PG-13,113.0,5.348746,Summer,Sep,5.5
Ride Along,25000000.0,153997819.0,Action,1,NBCUniversal,PG-13,99.0,9.895752,Winter,Jan,6.2
Jack Ryan: Shadow Recruit,60000000.0,50549107.0,Action,0,ViacomCBS,PG-13,105.0,11.234862,Winter,Jan,6.2
Divergent,85000000.0,288747895.0,Adventure,1,Other,PG-13,139.0,21.572585,Winter,Mar,6.6
HOUBA! On the Trail of the Marsupilami,50000000.0,48600000.0,Adventure,0,Other,PG-13,105.0,10.409049,Spring,Apr,5.5
Devil's Due,7000000.0,36433975.0,Horror,0,Walt Disney Studios,R,89.0,10.591125,Winter,Jan,4.1
The First Power,10000000.0,22424195.0,Crime,0,Other,R,98.0,1.942945,Spring,Apr,5.8
Decoding Annie Parker,2000000.0,48390.0,Drama,0,Other,R,91.0,3.880541,Spring,May,6.2
Vizontele Tuuba,3000000.0,13954476.0,Comedy,1,Other,R,111.0,0.808339,Winter,Jan,6.5
Ernest & Celestine,12516654.0,8109160.0,Animation,0,Other,PG,78.0,7.225779,Fall,Dec,7.9
"I, Frankenstein",65000000.0,71154592.0,Horror,0,Other,PG-13,92.0,9.415817,Winter,Jan,5.1
Better Living Through Chemistry,5000000.0,75143.0,Drama,0,Other,R,91.0,7.392294,Winter,Mar,6.3
Labor Day,18000000.0,20275812.0,Drama,0,Other,PG-13,111.0,6.108646,Fall,Dec,6.9
The Young and Prodigious T.S. Spivet,33000000.0,9494789.0,Adventure,0,Other,PG,105.0,6.839535,Fall,Oct,7.1
The Monuments Men,70000000.0,154984035.0,Other,0,Sony Pictures,PG-13,118.0,11.132411,Winter,Jan,6.1
The Lego Movie,60000000.0,469160692.0,Adventure,1,WarnerMedia,PG,100.0,16.418133,Winter,Feb,7.7
RoboCop,120000000.0,242688965.0,Action,0,Other,PG-13,102.0,10.246549,Winter,Jan,6.1
Sabotage,35000000.0,17508518.0,Action,0,Other,R,110.0,6.966505,Winter,Mar,5.7
The Zero Theorem,8500000.0,770706.0,Drama,0,Other,R,107.0,10.990614,Winter,Jan,6.1
Endless Love,20000000.0,34077920.0,Drama,0,Other,PG-13,103.0,8.757277,Winter,Feb,6.3
Winter's Tale,60000000.0,30800231.0,Drama,0,WarnerMedia,PG-13,118.0,7.363527,Winter,Feb,6.2
Joe,4000000.0,2365467.0,Drama,0,Other,R,118.0,13.784411,Spring,Apr,6.9
About Last Night,12500000.0,49002684.0,Comedy,0,Sony Pictures,R,100.0,9.543004,Winter,Feb,6.1
The Grand Budapest Hotel,30000000.0,174600318.0,Comedy,0,Walt Disney Studios,R,99.0,14.442048,Winter,Feb,8.1
That Awkward Moment,8000000.0,26049082.0,Comedy,0,Other,R,94.0,8.060403,Winter,Jan,6.2
3 Days to Kill,28000000.0,52597999.0,Action,0,Other,PG-13,113.0,17.861119,Winter,Feb,6.2
Non-Stop,50000000.0,222809600.0,Action,0,Other,PG-13,106.0,19.650229,Winter,Jan,6.9
300: Rise of an Empire,110000000.0,337580051.0,Action,1,WarnerMedia,R,102.0,12.904677,Winter,Mar,6.2
Mr. Peabody & Sherman,145000000.0,272912430.0,Animation,0,Other,PG,92.0,9.493838,Winter,Feb,6.8
Under the Skin,13300000.0,5380251.0,Thriller,0,Other,R,108.0,6.707974,Winter,Mar,6.3
Need for Speed,66000000.0,203277636.0,Action,0,Other,PG-13,130.0,18.271383,Winter,Mar,6.4
Barefoot,6000000.0,15071.0,Comedy,0,Other,PG-13,90.0,5.939334,Winter,Feb,6.6
Veronica Mars,6000000.0,3485127.0,Comedy,0,WarnerMedia,PG-13,107.0,7.510159,Winter,Mar,6.8
Bad Words,9500000.0,7800000.0,Comedy,0,Other,R,88.0,5.847166,Summer,Sep,6.6
Son of God,22000000.0,67800064.0,Drama,0,Other,PG-13,138.0,6.477292,Winter,Feb,5.7
Space Pirate Captain Harlock,30000000.0,17137302.0,Animation,1,Other,R,115.0,7.857666,Summer,Sep,6.4
Captain America: The Winter Soldier,170000000.0,714766572.0,Action,1,Walt Disney Studios,PG-13,136.0,18.717704,Winter,Mar,7.7
Noah,125000000.0,362637473.0,Drama,0,ViacomCBS,PG-13,139.0,14.924487,Winter,Mar,5.7
13 Sins,5000000.0,13809.0,Horror,0,Other,R,93.0,9.067788,Spring,Apr,6.3
The Legend of Hercules,70000000.0,61279452.0,Action,0,Other,PG-13,99.0,6.599539,Winter,Jan,4.2
Muppets Most Wanted,50000000.0,80383290.0,Comedy,1,Walt Disney Studios,PG,112.0,7.244956,Winter,Mar,6.4
Blood Ties,25500000.0,2415472.0,Thriller,0,Other,R,128.0,14.934555,Summer,Aug,6.5
Best Man Down,1500000.0,1938.0,Comedy,0,Other,PG-13,90.0,5.875708,Fall,Oct,6.4
The Quiet Ones,200000.0,17834867.0,Horror,0,Other,PG-13,98.0,6.322844,Spring,Apr,5.1
Draft Day,25000000.0,28831145.0,Drama,0,Other,PG-13,109.0,5.596449,Spring,Apr,6.8
The Raid 2,4500000.0,2627209.0,Action,1,Sony Pictures,R,150.0,8.434884,Winter,Mar,8.0
The Amazing Spider-Man 2,200000000.0,705717432.0,Action,1,Walt Disney Studios,PG-13,142.0,26.23687,Spring,Apr,6.6
Oculus,5000000.0,44030246.0,Horror,0,Other,R,104.0,8.698043,Summer,Sep,6.5
God's Not Dead,17000000.0,29789000.0,Drama,1,Other,PG,113.0,6.097499,Winter,Mar,4.7
Beauty and the Beast,33000000.0,49100000.0,Fantasy,0,Other,PG-13,112.0,19.628834,Winter,Feb,6.4
Rio 2,103000000.0,500188435.0,Animation,1,Walt Disney Studios,G,102.0,8.18534,Winter,Mar,6.3
Transcendence,100000000.0,103039258.0,Thriller,0,Other,PG-13,119.0,9.730176,Spring,Apr,6.3
Heaven is for Real,12000000.0,101332962.0,Drama,0,Sony Pictures,PG,99.0,7.88371,Spring,Apr,5.8
The Other Woman,40000000.0,196781193.0,Comedy,0,Walt Disney Studios,PG-13,109.0,9.389354,Spring,Apr,6.0
Brick Mansions,28000000.0,68896829.0,Action,0,Other,PG-13,90.0,7.482959,Spring,Apr,5.7
Locke,2000000.0,4635300.0,Drama,0,Other,R,85.0,12.792394,Spring,Apr,7.1
Pompeii,130000000.0,117831631.0,Action,0,Sony Pictures,PG-13,105.0,12.204174,Winter,Feb,5.5
Neighbors,18000000.0,268157400.0,Comedy,1,Other,R,96.0,11.90575,Spring,May,6.3
Tentacles,750000.0,3000000.0,Thriller,0,Other,PG,102.0,0.950176,Winter,Feb,3.7
Belle,10900000.0,16505460.0,Drama,0,Other,PG,105.0,13.454169,Summer,Sep,7.3
The Immigrant,16000000.0,5867686.0,Drama,0,Other,R,117.0,6.985915,Summer,Jul,6.6
A Wednesday!,1400000.0,3500000.0,Action,0,Other,R,103.0,3.143929,Summer,Sep,8.1
Moms' Night Out,5000000.0,10429707.0,Comedy,0,Sony Pictures,PG,98.0,6.127302,Winter,Mar,5.4
Lucy,40000000.0,126546825.0,Action,0,Other,R,89.0,36.447603,Summer,Jul,6.4
X-Men: Days of Future Past,250000000.0,747862775.0,Action,1,Walt Disney Studios,PG-13,131.0,26.058586,Spring,May,7.9
Godzilla,160000000.0,529076069.0,Action,1,WarnerMedia,PG-13,123.0,14.019239,Spring,May,6.4
Walk of Shame,15000000.0,59209.0,Comedy,0,Other,R,95.0,7.844705,Spring,May,6.0
Legends of Oz: Dorothy's Return,70000000.0,18662027.0,Animation,0,Other,PG,88.0,6.660309,Spring,Jun,5.1
Chef,11000000.0,45967935.0,Comedy,0,Other,R,114.0,8.720309,Spring,May,7.3
Afflicted,318000.0,121179.0,Horror,0,Other,R,85.0,8.93232,Spring,Apr,6.3
Blended,40000000.0,123494610.0,Comedy,0,Other,PG-13,117.0,10.395472,Spring,May,6.5
Begin Again,8000000.0,63464861.0,Comedy,0,Other,R,104.0,10.289628,Summer,Sep,7.4
Maleficent,180000000.0,758539785.0,Fantasy,1,Other,PG,97.0,19.467404,Spring,May,7.0
Edge of Tomorrow,178000000.0,370541256.0,Action,1,WarnerMedia,PG-13,113.0,31.982986,Spring,May,7.9
Mission: Impossible - Rogue Nation,150000000.0,682330139.0,Action,1,ViacomCBS,PG-13,131.0,17.836882,Summer,Jul,7.4
Million Dollar Arm,25000000.0,38307627.0,Drama,0,Walt Disney Studios,PG,124.0,9.453942,Spring,May,7.0
The Fault in Our Stars,12000000.0,307166834.0,Romance,0,Walt Disney Studios,PG-13,125.0,16.274653,Spring,May,7.7
The Grand Seduction,12700000.0,3430018.0,Comedy,0,Other,PG-13,112.0,15.108283,Spring,May,7.0
Black Nativity,17500000.0,7018189.0,Drama,0,Other,PG,93.0,5.346121,Fall,Nov,4.6
Minuscule: Valley of the Lost Ants,19700000.0,30000000.0,Animation,1,Other,R,89.0,6.583428,Fall,Nov,7.1
Mindscape,4357373.0,1200000.0,Thriller,0,Other,R,99.0,10.860471,Fall,Oct,6.5
22 Jump Street,50000000.0,188441614.0,Crime,1,Sony Pictures,R,112.0,10.901496,Spring,Jun,7.0
Human Capital,6000000.0,5809330.0,Drama,0,Other,R,111.0,7.217205,Winter,Jan,7.3
The Equalizer,55000000.0,192330738.0,Thriller,1,Sony Pictures,R,132.0,17.618057,Summer,Sep,7.2
How to Train Your Dragon 2,145000000.0,609123048.0,Fantasy,1,NBCUniversal,PG,102.0,12.256689,Spring,Jun,7.8
Birdman,18000000.0,103215094.0,Drama,0,Other,R,119.0,18.193263,Summer,Aug,7.7
17 Girls,4141459.0,201607.0,Drama,0,Other,R,87.0,5.109329,Spring,Jun,6.0
Think Like a Man Too,24000000.0,70181428.0,Comedy,1,Other,PG-13,105.0,7.576924,Spring,Jun,5.8
Jersey Boys,40000000.0,67347013.0,Other,0,Other,R,134.0,6.447072,Spring,Jun,6.8
Planes: Fire & Rescue,50000000.0,151165787.0,Animation,1,Walt Disney Studios,PG,83.0,7.579855,Summer,Jul,6.0
Mrs. Brown's Boys D'Movie,5900000.0,23000000.0,Comedy,0,Other,R,94.0,1.840891,Spring,Jun,4.3
Tammy,20000000.0,100525432.0,Comedy,0,Other,R,97.0,7.359522,Summer,Jul,4.9
The Babadook,2000000.0,6676471.0,Drama,0,Other,R,93.0,8.832788,Spring,May,6.8
White God,2200000.0,282358.0,Drama,0,Other,R,121.0,6.313465,Spring,Jun,6.9
No One Lives,2900000.0,74918.0,Horror,0,Other,R,86.0,7.202832,Winter,Mar,6.0
And So It Goes,18000000.0,25312387.0,Comedy,0,Other,PG-13,94.0,7.69684,Summer,Jul,5.8
Sex Tape,40000000.0,126069509.0,Comedy,0,Sony Pictures,R,97.0,27.470696,Summer,Jul,5.1
The Purge: Anarchy,9000000.0,108782847.0,Horror,1,NBCUniversal,R,104.0,27.756026,Summer,Jul,6.4
The Signal,4000000.0,600896.0,Thriller,0,Other,PG-13,95.0,8.536786,Winter,Mar,6.1
The Expendables 3,90000000.0,206172544.0,Action,1,Other,PG-13,127.0,14.753545,Summer,Aug,6.1
Hercules,100000000.0,243400000.0,Action,0,ViacomCBS,PG-13,99.0,19.606895,Summer,Jul,6.0
A Most Wanted Man,15000000.0,31554855.0,Thriller,0,Other,R,121.0,10.432407,Summer,Jul,6.8
Wish I Was Here,5500000.0,5483299.0,Drama,0,Other,R,120.0,6.149295,Winter,Jan,6.7
Earth to Echo,13000000.0,45300000.0,Other,0,Other,PG,89.0,12.412221,Spring,Jun,5.8
Step Up All In,45000000.0,86165646.0,Romance,1,Other,PG-13,112.0,8.588926,Summer,Jul,6.0
Life After Beth,2400000.0,88273.0,Romance,0,Other,R,90.0,5.486893,Summer,Aug,5.6
The Rover,12250000.0,2295423.0,Crime,0,Other,R,103.0,6.561373,Spring,May,6.4
Magic in the Moonlight,16800000.0,51029361.0,Comedy,0,Other,PG-13,97.0,6.626077,Summer,Jul,6.5
The Hundred-Foot Journey,22000000.0,88880821.0,Drama,0,Other,PG,122.0,14.466789,Summer,Aug,7.3
Jupiter Ascending,176000003.0,183987723.0,Other,0,WarnerMedia,PG-13,124.0,21.463465,Winter,Feb,5.3
Teenage Mutant Ninja Turtles,125000000.0,477200000.0,Other,1,ViacomCBS,PG-13,101.0,22.337973,Summer,Aug,5.8
The Giver,25000000.0,66980456.0,Drama,0,Other,PG-13,94.0,12.472206,Summer,Aug,6.5
Let's Be Cops,17000000.0,136621271.0,Comedy,0,Other,R,104.0,15.962793,Summer,Aug,6.4
The Sacrament,4000000.0,9221.0,Horror,0,Other,R,99.0,5.350658,Summer,Sep,6.1
Make Your Move,15.0,122.0,Other,0,Other,PG-13,110.0,6.792607,Summer,Aug,5.7
Sin City: A Dame to Kill For,65000000.0,39407616.0,Crime,1,Other,R,102.0,20.623642,Summer,Aug,6.5
If I Stay,11000000.0,78874843.0,Drama,0,Other,PG-13,106.0,9.659244,Summer,Aug,6.7
"Two Days, One Night",7000000.0,6860853.0,Drama,0,Other,PG-13,95.0,6.868022,Spring,May,7.3
The Pyramid,6500000.0,13865435.0,Horror,0,Walt Disney Studios,R,89.0,9.312354,Fall,Dec,4.6
Life of Crime,12000000.0,265452.0,Comedy,0,Other,R,94.0,17.788579,Summer,Sep,5.8
"As Above, So Below",5000000.0,40100000.0,Horror,0,Other,R,93.0,10.846585,Summer,Aug,6.2
The Guest,5000000.0,2367161.0,Other,0,Other,R,99.0,6.441964,Summer,Sep,6.7
Before I Go to Sleep,22000000.0,15447154.0,Other,0,Other,R,92.0,14.921298,Summer,Sep,6.4
Atlas Shrugged Part III: Who is John Galt?,5000000.0,846704.0,Drama,1,Other,PG-13,99.0,1.845554,Summer,Sep,4.3
Into the Storm,50000000.0,160602194.0,Action,0,Other,PG-13,89.0,9.092925,Summer,Aug,5.8
Third Person,28000000.0,1749201.0,Drama,0,Other,R,137.0,8.808328,Summer,Sep,6.4
Honeymoon,1000000.0,9318.0,Horror,0,Other,R,87.0,6.107378,Summer,Sep,5.7
The Drop,12600000.0,19054534.0,Drama,0,Other,R,106.0,11.695036,Summer,Sep,7.1
No Good Deed,13200000.0,53830415.0,Crime,0,Sony Pictures,PG-13,83.0,24.644321,Summer,Sep,5.6
Camp X-Ray,1000000.0,59744.0,Drama,0,Other,R,117.0,11.153327,Fall,Oct,6.9
A Walk Among the Tombstones,28000000.0,53181600.0,Crime,0,Other,R,113.0,14.914924,Summer,Sep,6.5
My Old Lady,5000000.0,7527232.0,Romance,0,Other,PG-13,107.0,11.127162,Summer,Sep,6.4
CBGB,5000000.0,40400.0,Drama,0,Other,R,101.0,3.711772,Fall,Oct,6.6
The Homesman,16000000.0,3442853.0,Other,0,Other,R,122.0,7.375146,Spring,May,6.6
The November Man,15000000.0,32556119.0,Crime,0,Other,R,108.0,13.310556,Summer,Aug,6.3
The Boxtrolls,60000000.0,108255770.0,Animation,0,NBCUniversal,PG,97.0,11.563909,Summer,Sep,6.8
The Tale of the Princess Kaguya,49300000.0,24186232.0,Animation,0,Other,PG,137.0,7.566053,Fall,Nov,8.0
This Is Where I Leave You,19800000.0,41296320.0,Drama,0,Other,R,103.0,11.313659,Summer,Sep,6.6
American Sniper,58800000.0,542307423.0,Other,0,WarnerMedia,R,133.0,19.228561,Fall,Dec,7.3
Tusk,2800000.0,1826705.0,Comedy,1,Other,R,102.0,6.820925,Summer,Sep,5.3
Annabelle,6500000.0,255273813.0,Horror,1,WarnerMedia,R,99.0,23.242452,Fall,Oct,5.4
Dracula Untold,70000000.0,215529201.0,Horror,0,NBCUniversal,PG-13,92.0,16.316318,Fall,Oct,6.3
The Prince,18000000.0,266586800.0,Thriller,0,Other,R,93.0,16.219485,Summer,Aug,4.6
The Adventurer: The Curse of the Midas Box,25000000.0,6399.0,Fantasy,0,Other,PG,99.0,5.955203,Fall,Dec,5.5
Predestination,5500000.0,3000000.0,Other,0,Other,R,97.0,10.524204,Summer,Aug,7.5
The Best of Me,26000000.0,35926213.0,Drama,0,Other,PG-13,117.0,8.196975,Fall,Oct,6.7
The Judge,50000000.0,83719388.0,Drama,0,WarnerMedia,R,141.0,17.887943,Fall,Oct,7.4
Fury,68000000.0,211817906.0,Other,0,Sony Pictures,R,135.0,36.713807,Fall,Oct,7.6
The Salvation,10500000.0,42070000.0,Drama,0,Other,R,100.0,8.253705,Spring,May,6.7
St. Vincent,13000000.0,54837234.0,Comedy,0,Other,PG-13,102.0,13.655752,Fall,Oct,7.2
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000.0,100654149.0,Other,0,Walt Disney Studios,PG,81.0,7.861004,Fall,Oct,6.2
Left Behind,16000000.0,19682924.0,Thriller,0,Other,PG-13,110.0,11.519053,Fall,Oct,3.1
Ouija,5000000.0,103590271.0,Horror,1,NBCUniversal,PG-13,89.0,13.288564,Fall,Oct,4.5
Nightcrawler,8500000.0,38697217.0,Crime,0,Other,R,117.0,21.277073,Fall,Oct,7.9
Felix The Cat: The Movie,9000000.0,1964253.0,Animation,0,Other,G,82.0,0.030576,Fall,Oct,4.8
Marshland,4000000.0,5169755.0,Other,0,Other,R,105.0,11.127717,Summer,Sep,7.3
The Book of Life,50000000.0,97437106.0,Romance,0,Other,PG,95.0,10.337994,Fall,Oct,7.3
Ex Machina,15000000.0,36869414.0,Drama,0,Other,R,108.0,14.14078,Winter,Jan,7.7
Kung Fu Dunk,10000000.0,22896728.0,Action,0,Other,R,100.0,8.406056,Winter,Feb,4.9
Paradise: Love,3600000.0,24267.0,Drama,1,Other,R,120.0,4.645724,Spring,Apr,7.1
Foxcatcher,24000000.0,12096300.0,Drama,0,Other,R,134.0,8.10357,Spring,May,7.0
Wolf Creek 2,8000000.0,9630444.0,Horror,1,Other,R,106.0,6.842107,Summer,Aug,6.1
Walking With Dinosaurs,80000000.0,126546518.0,Animation,0,Other,PG,87.0,8.883866,Fall,Dec,5.2
Remington and the Curse of the Zombadings,22361.0,721651.0,Other,0,Other,R,96.0,0.673247,Summer,Aug,5.7
Stalingrad,30000000.0,68129518.0,Other,0,Other,R,131.0,0.595196,Fall,Oct,5.6
The Imitation Game,14000000.0,233555708.0,Other,0,Other,PG-13,113.0,31.59594,Fall,Nov,8.0
Inherent Vice,20000000.0,11110975.0,Comedy,0,Other,R,148.0,13.52638,Fall,Dec,6.7
Exodus: Gods and Kings,140000000.0,268031828.0,Adventure,0,Other,PG-13,150.0,16.320249,Fall,Dec,6.0
Dumb and Dumber To,40000000.0,169837010.0,Comedy,1,NBCUniversal,PG-13,110.0,15.402597,Fall,Nov,5.6
Repentance,5000000.0,1189612.0,Horror,0,Other,R,90.0,1.962873,Winter,Feb,4.9
The Theory of Everything,15000000.0,123726688.0,Drama,0,NBCUniversal,PG-13,123.0,11.85302,Fall,Nov,7.7
"Moscow, Belgium",560000.0,1500000.0,Romance,0,Other,R,102.0,1.572904,Winter,Jan,7.2
Dolphin Tale 2,36000000.0,52424533.0,Other,1,Other,PG,107.0,8.268684,Summer,Sep,6.4
When the Game Stands Tall,15000000.0,30127963.0,Drama,0,Sony Pictures,PG,115.0,6.617708,Summer,Aug,6.7
Aashiqui 2,1300000.0,16000000.0,Drama,1,Other,R,132.0,2.831069,Spring,Apr,7.0
Ragnarok,6500000.0,3721345.0,Action,0,Other,PG-13,120.0,11.365247,Fall,Nov,5.9
20th Century Boys - Chapter 1: Beginning of the End,20000000.0,31244858.0,Other,1,Other,R,142.0,1.889519,Summer,Aug,6.7
Beyond the Lights,7000000.0,14618727.0,Romance,0,Other,PG-13,116.0,6.293515,Summer,Sep,6.9
In the Heart of the Sea,100000000.0,93820758.0,Thriller,0,WarnerMedia,PG-13,122.0,11.696923,Fall,Nov,6.9
My Dear Desperado,800000.0,4214668.0,Romance,0,Other,R,100.0,1.049484,Spring,May,6.8
Horrible Bosses 2,42000000.0,107670357.0,Comedy,1,Other,R,108.0,20.903362,Fall,Nov,6.3
Lucia,79000.0,170000.0,Fantasy,0,Other,R,136.0,0.449582,Fall,Oct,8.3
Penguins of Madagascar,132000000.0,373552094.0,Other,0,NBCUniversal,PG,92.0,22.201607,Fall,Nov,6.7
Black or White,9000000.0,21571189.0,Drama,0,Other,PG-13,121.0,10.763583,Summer,Sep,6.6
The Water Diviner,22500000.0,15520023.0,Other,0,Other,R,112.0,9.615664,Fall,Dec,7.0
Still Alice,5000000.0,43884652.0,Drama,0,Other,PG-13,99.0,8.823253,Fall,Dec,7.5
Paddington,55000000.0,259207227.0,Other,1,Other,PG,95.0,15.686837,Fall,Nov,7.2
Maze Runner: The Scorch Trials,61000000.0,311256926.0,Action,1,Other,PG-13,132.0,41.225769,Summer,Sep,6.3
Clouds of Sils Maria,6600000.0,1851517.0,Drama,0,Other,R,124.0,8.151346,Summer,Aug,6.7
Kill the Messenger,5000000.0,2450846.0,Thriller,0,Other,R,112.0,13.524048,Fall,Oct,6.9
The Face of Love,4000000.0,350006.0,Drama,0,Other,PG-13,92.0,2.999052,Fall,Oct,6.2
The Hobbit: The Battle of the Five Armies,250000000.0,956019788.0,Action,1,WarnerMedia,PG-13,144.0,31.718977,Fall,Dec,7.4
Selma,20000000.0,66787908.0,Other,0,Other,PG-13,127.0,7.107071,Fall,Dec,7.5
Unbroken,65000000.0,163442937.0,Drama,1,Other,PG-13,137.0,10.543955,Fall,Dec,7.2
Fat Pizza,400000.0,7888102.0,Comedy,1,WarnerMedia,PG,96.0,0.99099,Spring,Apr,5.8
Khumba,20000000.0,27187375.0,Animation,0,Other,R,85.0,5.219667,Summer,Jul,5.7
A Girl Walks Home Alone at Night,1000000.0,395000.0,Horror,0,Other,R,99.0,6.039895,Winter,Jan,7.0
Mommy,4900000.0,3494070.0,Drama,0,Other,R,138.0,14.876086,Spring,May,8.1
A Most Violent Year,20000000.0,12007070.0,Crime,0,Other,R,125.0,17.187708,Fall,Dec,7.0
Wild,15000000.0,52501541.0,Drama,0,Other,R,115.0,11.209154,Fall,Dec,7.1
Big Eyes,10000000.0,28883511.0,Drama,0,Other,PG-13,105.0,7.412826,Fall,Dec,7.0
Into the Woods,50000000.0,212902372.0,Fantasy,0,Other,PG,125.0,9.580785,Fall,Dec,5.9
The Interview,44000000.0,12342632.0,Action,0,Sony Pictures,R,112.0,14.526049,Fall,Dec,6.5
Kingsman: The Secret Service,81000000.0,414351546.0,Crime,1,Walt Disney Studios,R,130.0,28.224212,Winter,Jan,7.7
Night at the Museum: Secret of the Tomb,127000000.0,349424282.0,Adventure,1,Walt Disney Studios,PG,97.0,19.539436,Fall,Dec,6.2
Madea's Big Happy Family,25000000.0,53213633.0,Comedy,1,Other,PG-13,106.0,2.503594,Spring,Apr,4.8
Seventh Son,95000000.0,114178613.0,Adventure,0,Other,PG-13,102.0,15.297821,Fall,Dec,5.5
Gloss,2500000.0,4684165.0,Comedy,0,Other,PG,118.0,0.880482,Summer,Aug,5.4
Fishtales,14000000.0,9216.0,Fantasy,0,Other,PG,94.0,0.964715,Summer,Aug,5.0
Annie,65000000.0,133821816.0,Comedy,0,Other,PG,119.0,13.275529,Fall,Dec,5.3
Foodfight!,65000000.0,73706.0,Animation,0,Other,PG,87.0,6.693589,Spring,Jun,1.5
Chappie,49000000.0,104399548.0,Crime,0,Sony Pictures,R,120.0,30.206365,Winter,Mar,6.8
Gimme Shelter,7500000.0,1359910.0,Drama,0,Other,PG-13,101.0,5.636855,Fall,Oct,6.5
Taken 3,48000000.0,325771424.0,Thriller,1,Other,PG-13,109.0,18.081483,Fall,Dec,6.0
Blackhat,70000000.0,17752940.0,Crime,0,Other,R,133.0,14.932368,Winter,Jan,5.4
Terminator Genisys,155000000.0,440603537.0,Other,1,ViacomCBS,PG-13,126.0,30.188198,Spring,Jun,6.3
The Woman in Black 2: Angel of Death,1000000.0,26501323.0,Thriller,1,Other,PG-13,90.0,6.942139,Fall,Dec,4.8
Forbidden Kingdom,26000000.0,34592118.0,Thriller,1,Other,R,127.0,5.653476,Winter,Jan,5.2
Justin Bieber: Never Say Never,13000000.0,98441954.0,Other,0,ViacomCBS,G,105.0,5.892524,Winter,Feb,1.6
Nurse 3-D,10.0,10000000.0,Horror,0,Other,R,99.0,5.192042,Summer,Sep,4.5
"Tad, the Lost Explorer",10500000.0,23000000.0,Animation,1,Other,PG,90.0,11.003515,Summer,Aug,5.9
Nothing Left to Fear,3000000.0,1675381.0,Horror,0,Other,R,100.0,5.317284,Summer,Sep,4.4
It Follows,2000000.0,14674076.0,Horror,0,Other,R,100.0,20.359336,Winter,Feb,6.8
Highway to Hell,9000000.0,26055.0,Fantasy,0,Other,R,94.0,1.80809,Fall,Nov,6.0
The Berlin File,9000000.0,48965210.0,Action,0,Other,R,120.0,7.453745,Winter,Jan,6.6
Tim,600000.0,809000.0,Romance,0,Other,R,109.0,7.165079,Summer,Jul,6.4
